name,avg_rating,total_reviews,address,phone_number,website,region,Business Type,email
Hotel Albert,2.6,574,"Rue Royale-Sainte-Marie 27, 1030 Schaerbeek",02 217 93 91,https://www.hotelalbert.be,brussels,centre sport,info@hotelalbert.beN
HOTEL EUROPACITY,3.1,35,"Rue de Brabant 80, 1210 Bruxelles",02 511 74 00,https://www.hoteleuropacity.com,brussels,centre sport,info@hoteleuropacity.com
Citadines Apart’hotel Sainte-Catherine Brussels,4.1,"1,145","Quai au Bois à Brûler 51, 1000 Bruxelles",02 221 14 11,https://www.discoverasr.com,brussels,centre sport,
Hotel Hubert - Grand Place,4.4,685,"Rue d'Arenberg 18, 1000 Bruxelles",02 548 18 18,https://www.hotelhubert-brussels.be,brussels,centre sport,info@hotelhubert.be
ibis Brussels City Centre,3.9,"2,852","Rue Joseph Plateau N°2, 1000 Bruxelles",02 620 04 26,https://www.all.accor.com,brussels,centre sport,
Brussels Marriott Hotel Grand Place,4.2,"1,773","Rue Auguste Orts, Grand Place 3-7, 1000 Bruxelles",02 516 90 90,https://www.marriott.com,brussels,centre sport,
Hôtel La Légende,4.1,180,"Rue du Lombard 35, 1000 Bruxelles",02 512 82 90,https://www.hotellalegende.com,brussels,centre sport,info@hotellalegende.com
9HOTEL SABLON,4.3,433,"Rue de la Paille 2, 1000 Bruxelles",02 880 07 01,https://www.9-hotel-sablon-brussels.be,brussels,centre sport,info@le9hotel-sablon.com
Gresham Belson Hotel Brussels,3.9,"1,178","Av. des Anciens Combattants 1, 1140 Evere",02 708 31 00,https://www.gresham-hotels-brussels.com,brussels,centre sport,rec@gresham-belsonhotel.com
Gresham Belson Hotel Brussels,3.9,"1,178","Av. des Anciens Combattants 1, 1140 Evere",02 708 31 00,https://www.gresham-hotels-brussels.com,brussels,centre sport,resa@gresham-belsonhotel.com
2GO4,4.1,"1,220","Bd Emile Jacqmain 99, 1000 Bruxelles",02 219 30 19,https://www.2go4.be,brussels,centre sport,
Hotel nhow Brussels Bloom,4.7,"1,759","Rue Royale 250, 1210 Bruxelles",02 220 66 11,https://www.nh-hotels.com,brussels,centre sport,
The Augustin,4.1,639,"Av. de Stalingrad 25/31, 1000 Bruxelles",02 548 98 38,https://www.theaugustin.com,brussels,centre sport,BOOK@THEAUGUSTIN.COM
Hotel NH Collection Brussels Grand Sablon,4.5,"1,574","Rue Bodenbroek 2, 1000 Bruxelles",02 518 11 00,https://www.nh-hotels.com,brussels,centre sport,
HOTEL WINDSOR,2.6,655,"Pl. Rouppe 13, 1000 Bruxelles",02 511 20 14,https://www.hotel-windsor-bruxelles.com,brussels,centre sport,
Hotel Amigo,4.6,997,"Rue de l'Amigo 1, 1000 Bruxelles",02 547 47 47,https://www.roccofortehotels.com,brussels,centre sport,enquiries@roccofortehotels.com
Renaissance Brussels Hotel,4.2,"1,644","Rue du Parnasse 19, 1050 Bruxelles",02 505 29 29,https://www.marriott.com,brussels,centre sport,
ibis Brussels Centre Châtelain,4.3,303,"Chau. de Vleurgat 191, 1050 Bruxelles",02 850 93 30,https://www.all.accor.com,brussels,centre sport,
Hotel NH Collection Brussels Centre,4.5,"2,223","Bd Adolphe Max 7, 1000 Bruxelles",02 217 01 20,https://www.nh-hotels.com,brussels,centre sport,
JAM Brussels,4.0,"1,668","Chau. de Charleroi 132, 1060 Bruxelles",02 537 17 87,https://www.jamhotels.eu,brussels,centre sport,info@jamhotels.eu
Hotel Mercure Brussels Centre Midi,4.1,"1,023","Bd Jamar 25/29, 1060 Bruxelles",02 528 18 90,https://www.all.accor.com,brussels,centre sport,
Hotel Agora Brussels Grand Place,4.5,363,"Rue des Eperonniers 3, 1000 Brussel centrum",02 502 36 41,https://www.hotelagora.be,brussels,centre sport,info@hotelagora.be
Hotel du Congres,3.8,979,"Rue du Congrès 42, 1000 Bruxelles",02 217 18 90,https://www.hotelducongres.be,brussels,centre sport,info@hotelducongres.be
Abberdeen,2.6,345,"Rue du Colombier 8, 1000 Bruxelles",02 223 52 58,https://www.reservations.cubilis.eu,brussels,centre sport,
Hotel Cafe,3.4,159,"Rue Antoine Dansaert 57, 1000 Bruxelles",0487 88 87 47,https://www.hotelcafepacific.com,brussels,centre sport,
Hôtel Résidence Le Quinze,4.3,186,"Grand Place 15, 1000 Bruxelles",02 511 09 56,https://www.hotel-le-quinze-grand-place.be,brussels,centre sport,
Stanhope Hotel Brussels by Thon Hotels,4.5,"2,806","Rue du Commerce 9, 1000 Bruxelles",02 506 91 11,https://www.thonhotels.com,brussels,centre sport,
"The Hoxton, Brussels",4.5,161,"Sq. Victoria Régina 1, 1210 Bruxelles",02 883 81 00,https://www.thehoxton.com,brussels,centre sport,events.rome@thehox.com.
"The Hoxton, Brussels",4.5,161,"Sq. Victoria Régina 1, 1210 Bruxelles",02 883 81 00,https://www.thehoxton.com,brussels,centre sport,bonjour@rivieparis.com.If
Hotel Saint-Géry,4.2,338,"Sint-Goriksplein 29/32, 1000 Brussel",02 204 06 20,https://www.hotelstgery.com,brussels,centre sport,contact@dandyhotelparis.com
Hotel Saint-Géry,4.2,338,"Sint-Goriksplein 29/32, 1000 Brussel",02 204 06 20,https://www.hotelstgery.com,brussels,centre sport,info@hotelstgery.com
The Scott Hotel,4.4,355,"Place Loix 1 Saint-Gilles, 1060 Brussels",02 541 48 98,https://www.thescotthotel.be,brussels,centre sport,info@thescotthotel.be
Catalonia Brussels,4.1,703,"Av. du Haut-Pont 2, 1060 Saint-Gilles",02 340 34 00,https://www.cataloniahotels.com,brussels,centre sport,gerardo@gerard.com
Hotel Retro,3.7,474,"Rue Royale 183, 1210 Saint-Josse-ten-Noode",0477 08 18 73,https://www.retrohotelbxl.com,brussels,centre sport,Belgiuminfo@retrohotelbxl.com
Atlas Hotel Brussels,4.1,980,"Rue du Vieux Marché aux Grains 30, 1000 Bruxelles",02 502 60 06,https://www.atlas-hotel.be,brussels,centre sport,info@atlas-hotel.be
Best Western Royal Centre,4.1,753,"Rue Royale 160, 1000 Bruxelles",02 219 00 65,https://www.bestwestern-royal-bruxelles.be,brussels,centre sport,reception@royalcentre.be
Hotel Siru,3.2,984,"Rue des Croisades 2, 1210 Bruxelles",02 203 33 03,https://www.hotelsiru.com,brussels,centre sport,info@hotelsiru.com
Hotel Agenda Louise,4.3,368,"Rue de Florence 6, 1000 Bruxelles",02 539 00 31,,brussels,centre sport,
Hôtel The Moon,3.4,341,"Rue de la Montagne 4/B, 1000 Bruxelles",02 414 49 14,https://www.hotelthemoon.com,brussels,centre sport,
Aqua Hôtel Bruxelles,4.2,846,"Rue de Stassart 43, 1050 Bruxelles",02 213 01 01,https://www.aqua-hotel-brussels.com,brussels,centre sport,01info@aqua-hotel.be
Aqua Hôtel Bruxelles,4.2,846,"Rue de Stassart 43, 1050 Bruxelles",02 213 01 01,https://www.aqua-hotel-brussels.com,brussels,centre sport,01info@aqua-hotel.beContact
B-aparthotel Grand Place Brussels,3.8,240,"Rue des Dominicains 25, 1000 Bruxelles",02 743 51 11,https://www.b-aparthotels.com,brussels,centre sport,
Slina Hotel Brussels,3.3,366,"Bergensesteenweg 115/117, 1070 Anderlecht",,https://www.business.site,brussels,centre sport,
Le Châtelain Brussels Hotel,4.5,598,"Rue du Châtelain 17, 1000 Bruxelles",02 646 00 55,https://www.le-chatelain.com,brussels,centre sport,info@le-chatelain.com
Apart Hotel,3.8,428,"Paleizenstraat 108/110, 1030 Brussel",02 582 47 27,https://www.wellnessaparthotel.be,brussels,centre sport,+32.25824727info@wellnessaparthotel.beDescription
Apart Hotel,3.8,428,"Paleizenstraat 108/110, 1030 Brussel",02 582 47 27,https://www.wellnessaparthotel.be,brussels,centre sport,+32.25824727info@wellnessaparthotel.beTVA
Novotel Brussels City Centre,4.3,"2,446","Rue de la Vge Noire 32, 1000 Bruxelles",02 620 04 28,https://www.all.accor.com,brussels,centre sport,
Thon Hotel Brussels City Centre,4.2,"3,005","Av. du Boulevard 17, 1210 Saint-Josse-ten-Noode",02 205 15 11,https://www.thonhotels.com,brussels,centre sport,
Hotel Catalonia Grand Place,3.9,304,"Bd Anspach 159, 1000 Bruxelles",02 512 81 00,https://www.cataloniahotels.com,brussels,centre sport,gerardo@gerard.com
Beverly Hills,3.9,384,"Rue du Prince Royal 71, 1050 Bruxelles",02 513 22 22,https://www.hotelbeverlyhills.be,brussels,centre sport,info.hotelbeverlyhills@gmail.com
Best Hotel,3.0,254,"Rue de la Grande Ile 26, 1000 Bruxelles",02 512 11 51,https://www.best-hotel.be,brussels,centre sport,
B&B HOTEL Brussels Centre Gare du Midi,4.2,786,"Av. Fonsny 10, 1060 Bruxelles",02 681 12 20,https://www.hotel-bb.com,brussels,centre sport,
Craves,4.5,259,"Rue du Marché aux Poulets 32, 1000 Bruxelles",02 219 04 40,https://www.craves-hotel.com,brussels,centre sport,
Best Western Plus Park Hotel Brussels,3.9,265,"Avenue De I'Yser 21, 1040 Bruxelles",02 735 74 00,https://www.bestwestern.be,brussels,centre sport,
Penta Hotel Brussels City Centre,4.2,"3,032","Chau. de Charleroi 38, 1060 Bruxelles",02 533 66 66,https://www.pentahotels.com,brussels,centre sport,
Easyhotel,4.1,"2,107","Rue d'Argent 1, 1000 Bruxelles",02 781 02 59,https://www.easyhotel.com,brussels,centre sport,
Van Belle Hotel,3.7,"1,749","Bergensesteenweg 39 Anderlecht, 1070 Brussel",02 521 35 16,https://www.hotelvanbelle.be,brussels,centre sport,reservation@hotelvanbelle.be
Hotel Chambord,3.8,817,"Rue de Namur 82, 1000 Bruxelles",02 548 99 10,https://www.hotel-chambord.be,brussels,centre sport,025489910reservation@hotel-chambord.be
Hôtel Queen Mary,3.2,251,"Rue T'Kint 23, 1000 Bruxelles",02 308 74 01,https://www.hotelqueenmary.be,brussels,centre sport,
Sofitel Brussels Europe,4.6,"1,586","Pl. Jourdan 1, 1040 Bruxelles",02 235 51 00,https://www.sofitel-brussels-europe.com,brussels,centre sport,H5282@sofitel.com
Hotel Prestige,3.1,455,"Rue du Méridien 70, 1210 Bruxelles",02 211 40 30,https://www.hotelescuatroestrellas.website,brussels,centre sport,
Hotel Des Colonies,3.5,"1,003","Rue des Croisades 6/10, 1210 Saint-Josse-ten-Noode",02 203 30 94,https://www.hotel-des-colonies.com,brussels,centre sport,info@hotel-des-colonies.com
Hôtel L'Espérance,4.1,395,"Rue du Finistère 1, 1000 Bruxelles",02 219 10 28,https://www.hotel-esperance.be,brussels,centre sport,
New Hotel Charlemagne,3.7,562,"Karel de Grotelaan 25/27, 1000 Brussel",02 230 21 35,https://www.new-hotel.com,brussels,centre sport,
Park Inn by Radisson Brussels Midi,4.1,"1,374","Pl. Marcel Broodthaers 3, 1060 Bruxelles",02 535 14 00,https://www.radissonhotels.com,brussels,centre sport,
Centerstay Brussels,2.6,58,"17 Rue des Fripiers, Galerie du Centre, 1000 Bruxelles",0486 57 16 44,,brussels,centre sport,
Hôtel BELVUE,3.6,438,"Rue Evariste Pierron 1, 1080 Molenbeek-Saint-Jean",02 832 32 32,https://www.belvuehotel.com,brussels,centre sport,info@belvuehotel.com
Hôtel BELVUE,3.6,438,"Rue Evariste Pierron 1, 1080 Molenbeek-Saint-Jean",02 832 32 32,https://www.belvuehotel.com,brussels,centre sport,info@hotelligen.com
L-Avenue Brussels,4.7,33,"Av. Louise 323, 1050 Bruxelles",02 891 10 10,https://www.lavenue-be.com,brussels,centre sport,reservation@lavenue-be.com
SmartFlats Grand Place,3.9,135,"Rue du Marché aux Poulets 54, 1000 Bruxelles",02 588 56 44,https://www.smartflats.be,brussels,centre sport,
Sport- en cultureel centrum Noordpool,4.1,197,"Chau. d'Anvers 208, 1000 Bruxelles",02 274 07 90,https://www.brussel.be,brussels,centre sport,
Sportcentrum van Sint-Gillis,4.1,83,"Rue de Russie 41, 1060 Saint-Gilles",02 538 81 04,https://www.sg-sport.be,brussels,centre sport,jobs@sg-sport.be
Sportcentrum van Sint-Gillis,4.1,83,"Rue de Russie 41, 1060 Saint-Gilles",02 538 81 04,https://www.sg-sport.be,brussels,centre sport,info@sg-sport.be
Sportcentrum Haren,3.7,6,"Rue du Hall des Sports 15, 1130 Bruxelles",02 279 59 80,https://www.bruxelles.be,brussels,centre sport,
Centre Sportif Petit Chemin vert,4.1,75,"Pt Chem. Vert 99, 1120 Bruxelles",02 279 59 80,https://www.bruxelles.be,brussels,centre sport,
Centre Sportif Croix de Guerre,4.0,1,"Av. des Croix de Guerre 3, 1120 Bruxelles",02 279 59 80,https://www.bruxelles.be,brussels,centre sport,
Stadium Kinetix,4.3,653,"Bd Lambermont 236, 1030 Schaerbeek",02 560 02 60,https://www.stadium.be,brussels,centre sport,
Centre Sportif Albert Demuyter,3.9,160,"Rue Volta 18, 1050 Ixelles",02 515 69 11,https://www.xlsports.be,brussels,centre sport,csi.asbl@gmail.com
World Class Fitness,4.2,227,"Rue d'Idalie 10b, 1050 Ixelles",02 503 15 57,https://www.worldclassfitness.be,brussels,centre sport,contact@worldclassfitness.be
BACK sport bruxelles,5.0,1,"Rue du Midi 165, 1000 Bruxelles",0470 35 44 17,https://www.back-bxl.com,brussels,centre sport,
Sportcomplex Neder-Over-Heembeek,3.0,3,"Rue de Lombartzyde 120, 1120 Bruxelles",02 279 59 80,https://www.bruxelles.be,brussels,centre sport,
Sport Centrum Victoria,4.0,201,"Rue Léon Autrique 4, 1081 Koekelberg",02 435 68 48,https://www.koekelberg.be,brussels,centre sport,
Stadium1 Fitness,4.0,373,"Av. du Sippelberg 1, 1080 Molenbeek-Saint-Jean",02 414 40 41,https://www.stadiumone.stadium.be,brussels,centre sport,
Centre Sportif de la Forêt de Soignes,4.2,"1,024","Waversesteenweg 2057, 1160 Oudergem",02 672 22 60,https://www.foretdesoignessport.be,brussels,centre sport,info@csfds.be
Zuidpaleis,4.0,517,"Rue Roger van der Weyden 3, 1000 Bruxelles",02 279 59 80,https://www.bruxelles.be,brussels,centre sport,
Sport te Brussel,,,"Rue Roger van der Weyden, nr, 25, 1000 Bruxelles",02 279 59 80,https://www.sportbruxelles.be,brussels,centre sport,
Sportcentrum Bempt,4.1,219,"Brits Tweedelegerlaan 600, 1190 Brussel",,https://www.vorst.irisnet.be,brussels,centre sport,
Fit Five,4.2,563,"Rue Tielemans 2, 1020 Bruxelles",02 426 55 55,https://www.fitfive.be,brussels,centre sport,
Winners,4.3,138,"Rue Bonneels 13, 1210 Saint-Josse-ten-Noode",02 280 02 70,https://www.winnersclub.be,brussels,centre sport,squash@winnerssports.be
"SHOCX sports center, MMA",4.4,266,"Rue Reimond Stijns 99, 1080 Bruxelles",02 411 23 01,https://www.shocx.be,brussels,centre sport,
Brussels Fight Sport,4.9,10,"Rue Roger van der Weyden 3, 1000 Bruxelles",0467 67 35 35,https://www.facebook.com,brussels,centre sport,
Gr Mounier,3.8,27,"Rue Charles Quint 93b, 1030 Bruxelles",0476 22 43 11,https://www.brusselsgr.com,brussels,centre sport,
Symbio,3.9,74,"Av. Jean Dubrucq 120, 1080 Molenbeek-Saint-Jean",02 426 55 10,https://www.symbio.be,brussels,centre sport,
Akvmove,5.0,140,"Rue Saint-Quentin 36, 1000 Bruxelles",02 306 02 55,https://www.akvmove.com,brussels,centre sport,
BSports Health,4.2,323,"Av. de la Basilique 14, 1082 Berchem-Sainte-Agathe",0493 33 33 62,https://www.kinebsports.com,brussels,centre sport,
"Curves Bruxelles, salle de sport de fitness féminin",4.7,63,"galerie commerciale Cora, Gemeenschappenlaan 101, 1200 Brussel",02 771 24 00,https://www.curves-bruxelles.com,brussels,centre sport,
Keep Cool Gym Bruxelles Toison D'or,4.7,115,"Av. de la Toison d'Or 78, 1060 Bruxelles",02 850 07 20,https://www.keepcool.fr,brussels,centre sport,
Saga Personal Training Center Coach Sportif Cardio Boxing Remise En Forme Fitness Private Coaching Bruxelles,4.6,16,"Rue du Korenbeek 20, 1080 Molenbeek-Saint-Jean",0485 48 48 40,https://www.sunshinecomplex.us,brussels,centre sport,
ElectroGym EMS - Get fit faster,5.0,50,"Kasteleinsstraat 69 Rue du Châtelain Bruxelles, 1050 Elsene",0470 21 86 11,https://www.electrogym.be,brussels,centre sport,
Sporting Brussel,4.0,146,"Rue de Ransbeek 227, 1120 Bruxelles",0472 99 60 99,https://www.sportingbruxelles.be,brussels,centre sport,info@sportingbruxelles.be
Aspria Brussels Avenue Louise,4.2,233,"Av. Louise 71, 1060 Bruxelles",02 610 40 66,https://www.aspria.com,brussels,centre sport,
Pilates Centre Brussels,5.0,2,"Rue Franklin 58, 1000 Bruxelles",0497 38 91 61,https://www.pilatesbruxelles.eu,brussels,centre sport,
Brussels Royal Water Sports 1865,4.4,129,"Chau. de Vilvorde 170, 1120 Bruxelles",02 268 12 36,https://www.royal1865.be,brussels,centre sport,
Piscine du Centre,4.0,322,"Rue du Chevreuil 28, 1000 Bruxelles",02 511 24 68,https://www.bruxelles.be,brussels,centre sport,
F45 Training Brussels Central Station,5.0,113,"Central Station, Galerie Ravenstein 44/45, 1000 Brussel",0487 07 80 29,https://www.f45training.be,brussels,centre sport,
OKTRAINING COACHING SRL,5.0,120,"Rue du Taciturne 36, 1000 Bruxelles",0474 03 05 82,https://www.oktraining.be,brussels,centre sport,
"BYP - Yoga, Pilates",4.6,37,"Rue du Fossé aux Loups 38, 1000 Bruxelles",0489 00 45 30,https://www.b-y-p.be,brussels,centre sport,
Center Gym,4.7,76,"Rue des Champs 71, 1040 Etterbeek",02 649 60 78,https://www.centergym.be,brussels,centre sport,info@centergym.be
Basic-Fit,3.1,129,"Rue Saint-Michel 29, 1000 Bruxelles",02 588 77 10,https://www.basic-fit.com,brussels,centre sport,
FITNASTIC - salle de sport et fitness,4.5,183,"Rue du Duc 54, 1150 Bruxelles",02 762 58 98,https://www.fitnastic.be,brussels,centre sport,info@fitnastic.be
"End Zone Sports, Sport",5.0,1,"Rue du Midi 98, 1000 Bruxelles",,,brussels,centre sport,
Brussels Functional Training,5.0,4,"Rue Guimard 1, 1040 Bruxelles",0496 87 80 38,https://www.functionaltraining.brussels,brussels,centre sport,
Decathlon Brussels City,3.7,"1,219","Rue de l'Evêque 30, 1000 Bruxelles",02 896 91 90,https://www.decathlon.be,brussels,centre sport,
The Happy Body,4.7,25,"Av. des Nerviens 7, 1040 Bruxelles",0492 92 00 84,https://www.thehappybody.be,brussels,centre sport,stephan.giunta@gmail.com
Centre Adeps d'Auderghem,4.3,434,"Waversesteenweg 2057, 1160 Oudergem",02 672 93 30,https://www.sport-adeps.be,brussels,centre sport,
Sport,,,"Av. Louise 215, 1000 Bruxelles",,,brussels,centre sport,
